,Inhibitory,Excitatory,OD,Microglia,Endothelial,Astrocyte
-3471.778086_4045.402956,1.65E-01,2.51E-01,3.81E-01,6.93E-02,7.68E-02,5.77E-02
-3471.778086_4145.402956,4.52E-02,3.77E-01,3.60E-01,5.96E-02,9.73E-02,6.11E-02
-3471.778086_4245.402956,3.77E-02,2.54E-01,2.07E-01,9.63E-02,1.05E-01,3.00E-01
1179.730793_2730.950073,1.05E-01,2.75E-01,2.58E-01,1.17E-01,1.85E-01,6.00E-02
1179.730793_2830.950073,2.48E-01,3.54E-01,2.70E-01,4.56E-02,5.59E-02,2.59E-02
1179.730793_2930.950073,8.21E-03,5.25E-01,3.86E-01,1.62E-02,5.54E-02,8.38E-03
1179.730793_3030.950073,1.04E-01,3.40E-01,2.08E-01,1.06E-01,1.44E-01,9.83E-02
1179.730793_3130.950073,1.97E-01,2.42E-01,2.46E-01,9.59E-02,8.62E-02,1.32E-01
1179.730793_3230.950073,4.17E-02,4.01E-01,3.68E-01,5.20E-02,9.82E-02,3.87E-02
1179.730793_3330.950073,6.34E-02,9.17E-02,4.57E-01,1.30E-01,1.46E-01,1.12E-01
1179.730793_3430.950073,5.57E-02,2.26E-01,4.14E-01,8.99E-02,1.24E-01,9.07E-02
1179.730793_3530.950073,6.62E-03,2.13E-01,2.03E-01,1.05E-01,1.88E-01,2.84E-01
1179.730793_3630.950073,1.73E-02,1.98E-01,2.59E-01,1.35E-01,2.63E-01,1.28E-01
1179.730793_3730.950073,1.82E-02,2.63E-01,2.79E-01,8.59E-02,1.19E-01,2.34E-01
1179.730793_3830.950073,4.25E-02,2.10E-01,4.78E-01,7.95E-02,1.20E-01,6.97E-02
1179.730793_3930.950073,4.75E-02,3.09E-01,2.90E-01,1.01E-01,1.82E-01,7.18E-02
1179.730793_4030.950073,6.89E-02,2.16E-01,3.68E-01,1.08E-01,1.51E-01,8.82E-02
1179.730793_4130.950073,6.49E-02,2.36E-01,3.13E-01,9.49E-02,1.00E-01,1.91E-01
1179.730793_4230.950073,4.17E-02,2.88E-01,2.16E-01,1.24E-01,2.05E-01,1.25E-01
1279.730793_2730.950073,4.84E-03,2.72E-01,3.14E-01,5.88E-02,9.92E-02,2.51E-01
1279.730793_2830.950073,1.66E-01,9.94E-02,3.79E-01,1.37E-01,1.78E-01,4.10E-02
1279.730793_2930.950073,8.35E-03,2.99E-01,2.96E-01,8.20E-02,1.71E-01,1.42E-01
1279.730793_3030.950073,1.73E-01,1.81E-01,2.01E-01,1.56E-01,1.74E-01,1.15E-01
1279.730793_3130.950073,1.94E-01,1.44E-01,3.83E-01,1.06E-01,1.36E-01,3.66E-02
1279.730793_3230.950073,2.47E-02,9.10E-02,6.31E-01,5.69E-02,5.40E-02,1.42E-01
1279.730793_3330.950073,1.80E-02,1.35E-01,3.42E-01,1.38E-01,2.88E-01,7.89E-02
1279.730793_3430.950073,7.25E-03,3.12E-01,1.65E-01,1.04E-01,2.41E-01,1.71E-01
1279.730793_3530.950073,9.54E-03,1.75E-01,1.82E-01,1.37E-01,2.44E-01,2.52E-01
1279.730793_3630.950073,1.98E-02,2.11E-01,1.97E-01,1.24E-01,1.78E-01,2.70E-01
1279.730793_3730.950073,9.25E-03,1.82E-01,2.27E-01,1.08E-01,1.64E-01,3.10E-01
1279.730793_3830.950073,1.17E-01,1.58E-01,3.05E-01,1.11E-01,9.16E-02,2.17E-01
1279.730793_3930.950073,1.11E-01,9.95E-02,3.97E-01,1.39E-01,1.41E-01,1.13E-01
1279.730793_4030.950073,3.65E-02,1.66E-01,2.56E-01,1.41E-01,1.79E-01,2.22E-01
1279.730793_4130.950073,9.25E-02,1.33E-01,3.68E-01,1.41E-01,1.93E-01,7.22E-02
1279.730793_4230.950073,6.75E-02,1.82E-01,3.41E-01,1.28E-01,1.69E-01,1.13E-01
1379.730793_2730.950073,1.00E-01,1.18E-01,3.51E-01,1.49E-01,2.43E-01,3.95E-02
1379.730793_2830.950073,5.86E-02,2.73E-01,4.07E-01,7.63E-02,1.08E-01,7.77E-02
1379.730793_2930.950073,1.64E-02,2.03E-01,3.05E-01,1.11E-01,1.79E-01,1.85E-01
1379.730793_3030.950073,3.22E-02,2.75E-01,3.29E-01,8.98E-02,1.29E-01,1.45E-01
1379.730793_3130.950073,7.93E-02,2.10E-01,4.67E-01,7.26E-02,8.13E-02,9.00E-02
1379.730793_3230.950073,4.38E-02,1.91E-01,3.02E-01,8.53E-02,7.74E-02,3.01E-01
1379.730793_3330.950073,9.27E-03,2.01E-01,2.62E-01,1.20E-01,2.43E-01,1.65E-01
1379.730793_3430.950073,4.40E-02,2.12E-01,2.38E-01,1.48E-01,2.59E-01,9.92E-02
1379.730793_3530.950073,9.13E-03,1.75E-01,2.11E-01,1.43E-01,3.21E-01,1.41E-01
1379.730793_3630.950073,1.31E-02,2.46E-01,2.11E-01,7.94E-02,1.01E-01,3.49E-01
1379.730793_3730.950073,8.91E-02,1.68E-01,4.36E-01,1.02E-01,1.27E-01,7.67E-02
1379.730793_3830.950073,1.22E-01,2.03E-01,3.35E-01,1.05E-01,1.06E-01,1.29E-01
1379.730793_3930.950073,1.71E-02,3.95E-01,2.19E-01,8.22E-02,1.59E-01,1.27E-01
1379.730793_4030.950073,1.52E-01,3.04E-01,2.98E-01,8.31E-02,1.13E-01,5.01E-02
1379.730793_4130.950073,1.22E-01,2.14E-01,4.52E-01,7.33E-02,9.74E-02,4.11E-02
1379.730793_4230.950073,3.27E-02,1.74E-01,3.34E-01,1.33E-01,2.41E-01,8.43E-02
1479.730793_2730.950073,5.87E-02,1.23E-01,3.51E-01,1.45E-01,1.71E-01,1.51E-01
1479.730793_2830.950073,1.95E-02,1.50E-01,2.20E-01,1.59E-01,2.64E-01,1.88E-01
1479.730793_2930.950073,1.27E-02,1.61E-01,1.81E-01,1.55E-01,2.83E-01,2.07E-01
1479.730793_3030.950073,5.10E-02,2.10E-01,3.87E-01,1.01E-01,1.33E-01,1.18E-01
1479.730793_3130.950073,1.15E-02,1.76E-01,2.25E-01,1.22E-01,1.91E-01,2.74E-01
1479.730793_3230.950073,7.09E-03,3.87E-01,2.06E-01,7.72E-02,1.77E-01,1.46E-01
1479.730793_3330.950073,2.73E-03,2.05E-01,1.43E-01,1.06E-01,2.37E-01,3.07E-01
1479.730793_3430.950073,5.32E-03,2.41E-01,1.95E-01,1.16E-01,3.29E-01,1.14E-01
1479.730793_3530.950073,1.03E-02,2.11E-01,2.55E-01,1.13E-01,2.02E-01,2.09E-01
1479.730793_3630.950073,1.95E-02,2.10E-01,2.48E-01,1.15E-01,1.65E-01,2.43E-01
1479.730793_3730.950073,1.49E-02,1.97E-01,2.03E-01,1.38E-01,2.39E-01,2.08E-01
1479.730793_3830.950073,3.18E-03,2.12E-01,1.30E-01,1.18E-01,2.92E-01,2.44E-01
1479.730793_3930.950073,6.07E-03,1.78E-01,1.56E-01,1.35E-01,2.75E-01,2.50E-01
1479.730793_4030.950073,9.97E-02,2.32E-01,2.37E-01,1.08E-01,1.01E-01,2.23E-01
1479.730793_4130.950073,2.36E-02,3.49E-01,3.42E-01,7.06E-02,1.29E-01,8.50E-02
1479.730793_4230.950073,1.24E-03,2.15E-01,5.02E-01,4.87E-02,1.57E-01,7.63E-02
1579.730793_2730.950073,3.42E-02,1.52E-01,3.36E-01,1.16E-01,1.33E-01,2.29E-01
1579.730793_2830.950073,4.11E-02,7.90E-02,4.29E-01,1.50E-01,2.13E-01,8.83E-02
1579.730793_2930.950073,3.39E-03,1.38E-01,1.85E-01,1.37E-01,3.34E-01,2.02E-01
1579.730793_3030.950073,3.18E-03,2.39E-01,2.02E-01,1.04E-01,2.75E-01,1.77E-01
1579.730793_3130.950073,2.16E-02,2.14E-01,3.28E-01,1.12E-01,1.91E-01,1.33E-01
1579.730793_3230.950073,1.65E-03,2.99E-01,1.05E-01,7.21E-02,1.69E-01,3.54E-01
1579.730793_3330.950073,4.27E-02,1.42E-01,3.33E-01,1.48E-01,2.72E-01,6.29E-02
1579.730793_3430.950073,7.01E-03,2.28E-01,1.58E-01,1.14E-01,2.13E-01,2.80E-01
1579.730793_3530.950073,3.14E-03,3.16E-01,1.44E-01,9.48E-02,2.66E-01,1.76E-01
1579.730793_3630.950073,2.66E-02,2.35E-01,2.71E-01,1.26E-01,2.38E-01,1.04E-01
1579.730793_3730.950073,8.26E-03,2.43E-01,1.81E-01,1.02E-01,1.74E-01,2.92E-01
1579.730793_3830.950073,9.72E-03,2.89E-01,2.47E-01,9.86E-02,2.11E-01,1.45E-01
1579.730793_3930.950073,1.20E-01,1.55E-01,3.98E-01,1.16E-01,1.47E-01,6.40E-02
1579.730793_4030.950073,1.84E-01,1.66E-01,3.83E-01,9.44E-02,9.12E-02,8.12E-02
1579.730793_4130.950073,1.04E-01,2.45E-01,3.57E-01,9.42E-02,1.18E-01,8.21E-02
1579.730793_4230.950073,3.03E-02,6.95E-02,3.52E-01,1.75E-01,3.05E-01,6.85E-02
1679.730793_2730.950073,1.03E-02,1.59E-01,1.78E-01,1.52E-01,2.91E-01,2.09E-01
1679.730793_2830.950073,1.81E-02,1.60E-01,2.78E-01,1.26E-01,1.79E-01,2.39E-01
1679.730793_2930.950073,1.16E-03,2.36E-01,1.23E-01,9.72E-02,3.05E-01,2.37E-01
1679.730793_3030.950073,1.41E-03,2.66E-01,1.03E-01,9.07E-02,2.56E-01,2.83E-01
1679.730793_3130.950073,9.73E-04,1.92E-01,9.36E-02,9.67E-02,2.64E-01,3.52E-01
1679.730793_3230.950073,6.44E-03,2.64E-01,2.09E-01,1.07E-01,2.51E-01,1.62E-01
1679.730793_3330.950073,1.99E-03,2.65E-01,1.56E-01,9.52E-02,2.73E-01,2.09E-01
1679.730793_3430.950073,5.71E-03,2.07E-01,1.87E-01,1.24E-01,2.83E-01,1.93E-01
1679.730793_3530.950073,1.88E-02,2.49E-01,2.58E-01,1.18E-01,2.26E-01,1.30E-01
1679.730793_3630.950073,5.46E-02,1.90E-01,4.61E-01,9.12E-02,1.31E-01,7.18E-02
1679.730793_3730.950073,2.15E-03,2.60E-01,1.39E-01,7.29E-02,1.48E-01,3.78E-01
1679.730793_3830.950073,7.76E-02,1.71E-01,3.83E-01,1.20E-01,1.59E-01,8.96E-02
1679.730793_3930.950073,1.06E-01,1.71E-01,3.07E-01,9.82E-02,7.78E-02,2.40E-01
1679.730793_4030.950073,3.03E-02,2.22E-01,3.24E-01,1.13E-01,1.75E-01,1.36E-01
1679.730793_4130.950073,5.79E-02,2.13E-01,2.83E-01,1.34E-01,2.57E-01,5.44E-02
1679.730793_4230.950073,8.84E-03,3.59E-01,3.06E-01,6.72E-02,1.45E-01,1.14E-01
1779.730793_2730.950073,9.66E-03,1.65E-01,2.09E-01,1.36E-01,2.41E-01,2.40E-01
1779.730793_2830.950073,8.74E-03,1.59E-01,2.61E-01,1.18E-01,1.95E-01,2.58E-01
1779.730793_2930.950073,6.84E-04,3.20E-01,1.38E-01,7.62E-02,3.36E-01,1.29E-01
1779.730793_3030.950073,4.61E-03,3.61E-01,1.70E-01,8.67E-02,2.32E-01,1.46E-01
1779.730793_3130.950073,7.51E-03,3.41E-01,2.07E-01,9.15E-02,2.23E-01,1.30E-01
1779.730793_3230.950073,2.69E-03,2.96E-01,1.69E-01,9.60E-02,3.21E-01,1.16E-01
1779.730793_3330.950073,1.88E-03,3.19E-01,1.63E-01,8.07E-02,2.33E-01,2.02E-01
1779.730793_3430.950073,4.44E-03,3.59E-01,1.70E-01,8.88E-02,2.67E-01,1.11E-01
1779.730793_3530.950073,5.69E-02,3.42E-01,3.44E-01,7.34E-02,1.14E-01,7.03E-02
1779.730793_3630.950073,2.86E-02,2.77E-01,2.77E-01,9.73E-02,1.40E-01,1.80E-01
1779.730793_3730.950073,5.99E-02,1.50E-01,3.22E-01,1.28E-01,1.35E-01,2.05E-01
1779.730793_3830.950073,2.84E-02,1.82E-01,3.05E-01,1.03E-01,1.18E-01,2.63E-01
1779.730793_3930.950073,2.11E-02,1.62E-01,3.27E-01,1.04E-01,1.26E-01,2.60E-01
1779.730793_4030.950073,1.70E-01,1.22E-01,3.10E-01,1.51E-01,1.71E-01,7.71E-02
1779.730793_4130.950073,6.55E-03,1.97E-01,2.10E-01,7.10E-02,9.20E-02,4.23E-01
1779.730793_4230.950073,3.17E-02,2.74E-01,3.41E-01,9.03E-02,1.38E-01,1.24E-01
1879.730793_2730.950073,1.14E-01,8.27E-02,3.73E-01,1.57E-01,2.35E-01,3.76E-02
1879.730793_2830.950073,4.28E-03,3.23E-01,2.05E-01,8.84E-02,3.14E-01,6.49E-02
1879.730793_2930.950073,8.45E-04,4.74E-01,9.91E-02,5.85E-02,2.72E-01,9.58E-02
1879.730793_3030.950073,3.21E-03,3.74E-01,2.13E-01,6.82E-02,3.08E-01,3.41E-02
1879.730793_3130.950073,2.26E-03,4.03E-01,1.69E-01,6.97E-02,2.98E-01,5.81E-02
1879.730793_3230.950073,1.39E-03,4.08E-01,1.53E-01,6.51E-02,3.17E-01,5.57E-02
1879.730793_3330.950073,1.81E-02,2.55E-01,2.76E-01,1.13E-01,2.73E-01,6.56E-02
1879.730793_3430.950073,8.06E-03,3.52E-01,2.42E-01,8.45E-02,2.34E-01,7.90E-02
1879.730793_3530.950073,4.49E-02,1.80E-01,3.07E-01,1.33E-01,1.78E-01,1.57E-01
1879.730793_3630.950073,3.32E-02,2.40E-01,3.65E-01,1.01E-01,1.73E-01,8.85E-02
1879.730793_3730.950073,1.15E-01,1.90E-01,4.34E-01,9.06E-02,1.19E-01,5.23E-02
1879.730793_3830.950073,4.89E-02,2.11E-01,3.96E-01,9.56E-02,1.22E-01,1.26E-01
1879.730793_3930.950073,5.36E-03,2.20E-01,3.97E-01,8.09E-02,1.97E-01,9.98E-02
1879.730793_4030.950073,4.45E-02,6.29E-03,6.47E-01,1.05E-01,1.93E-01,3.87E-03
1879.730793_4230.950073,4.36E-02,1.56E-01,3.09E-01,1.34E-01,1.63E-01,1.94E-01
1979.730793_2730.950073,2.55E-03,1.79E-01,2.27E-01,5.87E-02,8.75E-02,4.46E-01
1979.730793_2830.950073,5.80E-03,2.85E-01,1.41E-01,1.13E-01,2.78E-01,1.78E-01
1979.730793_2930.950073,4.18E-03,3.64E-01,1.28E-01,9.29E-02,2.69E-01,1.42E-01
1979.730793_3030.950073,1.38E-02,3.11E-01,2.52E-01,9.83E-02,2.13E-01,1.12E-01
1979.730793_3130.950073,3.53E-03,3.36E-01,2.71E-01,7.08E-02,2.71E-01,4.74E-02
1979.730793_3230.950073,9.26E-03,2.86E-01,2.66E-01,8.98E-02,3.15E-01,3.33E-02
1979.730793_3330.950073,7.70E-03,3.42E-01,1.89E-01,7.70E-02,1.39E-01,2.44E-01
1979.730793_3430.950073,1.56E-03,2.83E-01,1.05E-01,9.38E-02,2.84E-01,2.33E-01
1979.730793_3530.950073,1.30E-03,4.33E-01,2.64E-01,4.66E-02,1.84E-01,7.08E-02
1979.730793_3630.950073,3.27E-03,3.10E-01,1.99E-01,8.80E-02,2.42E-01,1.58E-01
1979.730793_3730.950073,2.73E-02,2.02E-01,3.21E-01,1.21E-01,1.96E-01,1.33E-01
1979.730793_3830.950073,1.24E-01,2.74E-01,2.47E-01,1.13E-01,1.40E-01,1.01E-01
1979.730793_3930.950073,2.09E-03,2.27E-01,8.00E-02,4.00E-02,5.36E-02,5.97E-01
1979.730793_4230.950073,1.19E-01,4.90E-02,4.02E-01,1.68E-01,2.27E-01,3.48E-02
2079.730793_2730.950073,5.28E-04,1.59E-01,7.63E-01,1.21E-02,3.64E-02,2.88E-02
2079.730793_2830.950073,1.14E-02,1.79E-01,2.46E-01,1.24E-01,2.08E-01,2.32E-01
2079.730793_2930.950073,1.27E-03,3.17E-01,1.66E-01,8.12E-02,3.09E-01,1.26E-01
2079.730793_3030.950073,1.21E-03,4.02E-01,1.47E-01,6.67E-02,2.49E-01,1.34E-01
2079.730793_3130.950073,8.77E-04,3.89E-01,1.61E-01,6.35E-02,3.15E-01,7.07E-02
2079.730793_3230.950073,2.04E-03,4.17E-01,1.50E-01,6.97E-02,2.92E-01,6.88E-02
2079.730793_3330.950073,2.49E-03,3.70E-01,1.85E-01,7.64E-02,2.58E-01,1.08E-01
2079.730793_3430.950073,5.28E-03,4.35E-01,1.86E-01,6.86E-02,1.75E-01,1.30E-01
2079.730793_3530.950073,8.25E-03,4.13E-01,2.12E-01,7.51E-02,1.84E-01,1.08E-01
2079.730793_3630.950073,5.51E-02,1.92E-01,3.43E-01,1.14E-01,1.38E-01,1.58E-01
2079.730793_3730.950073,1.73E-01,1.62E-01,3.78E-01,1.05E-01,1.48E-01,3.37E-02
2079.730793_3830.950073,5.49E-02,1.45E-01,2.35E-01,1.73E-01,2.32E-01,1.60E-01
2079.730793_3930.950073,6.97E-02,1.09E-01,3.72E-01,1.53E-01,1.99E-01,9.74E-02
2079.730793_4030.950073,1.79E-01,2.01E-01,2.83E-01,9.74E-02,8.06E-02,1.58E-01
2079.730793_4130.950073,1.38E-01,1.45E-01,3.71E-01,1.21E-01,1.25E-01,9.97E-02
2079.730793_4230.950073,1.82E-01,2.06E-01,3.66E-01,8.54E-02,1.42E-01,1.87E-02
2179.730793_2730.950073,9.59E-04,2.12E-01,6.41E-01,2.45E-02,7.78E-02,4.34E-02
2179.730793_2830.950073,2.87E-02,1.60E-01,3.34E-01,1.02E-01,1.12E-01,2.64E-01
2179.730793_2930.950073,1.50E-03,2.47E-01,1.06E-01,9.32E-02,2.50E-01,3.03E-01
2179.730793_3030.950073,3.07E-03,2.22E-01,1.78E-01,1.08E-01,2.71E-01,2.18E-01
2179.730793_3130.950073,2.17E-03,2.64E-01,1.63E-01,9.66E-02,2.77E-01,1.97E-01
2179.730793_3230.950073,1.88E-03,2.86E-01,1.39E-01,9.49E-02,2.97E-01,1.81E-01
2179.730793_3330.950073,4.88E-03,2.80E-01,2.75E-01,8.81E-02,2.29E-01,1.23E-01
2179.730793_3430.950073,4.90E-03,2.94E-01,2.26E-01,9.02E-02,2.14E-01,1.71E-01
2179.730793_3530.950073,1.15E-02,2.68E-01,3.05E-01,9.60E-02,2.06E-01,1.13E-01
2179.730793_3630.950073,2.87E-02,2.99E-01,3.01E-01,9.65E-02,1.69E-01,1.06E-01
2179.730793_3730.950073,1.85E-02,3.69E-01,2.85E-01,7.94E-02,1.81E-01,6.75E-02
2179.730793_3830.950073,1.04E-01,2.16E-01,4.33E-01,7.18E-02,7.10E-02,1.05E-01
2179.730793_3930.950073,1.57E-01,1.14E-01,2.66E-01,1.72E-01,1.83E-01,1.09E-01
2179.730793_4030.950073,4.30E-02,1.47E-01,3.14E-01,1.37E-01,1.64E-01,1.96E-01
2179.730793_4130.950073,2.70E-03,1.99E-01,2.42E-01,1.03E-01,2.64E-01,1.90E-01
2179.730793_4230.950073,3.52E-03,3.24E-01,2.39E-01,5.90E-02,1.14E-01,2.61E-01
2279.730793_2730.950073,3.11E-03,1.77E-01,2.14E-01,3.58E-02,3.86E-02,5.32E-01
2279.730793_2830.950073,1.28E-01,1.26E-01,3.71E-01,1.15E-01,9.69E-02,1.64E-01
2279.730793_2930.950073,4.66E-03,1.63E-01,3.03E-01,8.33E-02,1.33E-01,3.14E-01
2279.730793_3030.950073,2.42E-03,3.69E-01,1.93E-01,7.39E-02,2.33E-01,1.28E-01
2279.730793_3130.950073,4.70E-03,2.72E-01,2.25E-01,9.49E-02,2.24E-01,1.79E-01
2279.730793_3230.950073,1.67E-03,3.00E-01,1.85E-01,8.20E-02,2.51E-01,1.80E-01
2279.730793_3330.950073,6.98E-04,3.23E-01,7.23E-02,5.08E-02,1.26E-01,4.27E-01
2279.730793_3430.950073,4.82E-02,2.47E-01,2.59E-01,1.30E-01,2.32E-01,8.40E-02
2279.730793_3530.950073,2.80E-03,1.81E-01,1.49E-01,1.13E-01,2.50E-01,3.05E-01
2279.730793_3630.950073,7.22E-03,2.88E-01,2.16E-01,9.90E-02,2.18E-01,1.71E-01
2279.730793_3730.950073,1.25E-02,1.71E-01,2.87E-01,1.31E-01,2.50E-01,1.49E-01
2279.730793_3830.950073,7.03E-03,2.73E-01,2.09E-01,1.08E-01,3.19E-01,8.30E-02
2279.730793_3930.950073,1.68E-02,1.97E-01,2.14E-01,1.45E-01,2.90E-01,1.37E-01
2279.730793_4030.950073,1.22E-01,1.64E-01,3.20E-01,1.38E-01,1.81E-01,7.52E-02
2279.730793_4130.950073,8.92E-02,1.89E-01,3.99E-01,1.03E-01,1.22E-01,9.83E-02
2279.730793_4230.950073,3.17E-02,1.40E-01,4.94E-01,1.01E-01,1.82E-01,5.14E-02
2379.730793_2730.950073,1.11E-03,2.63E-01,2.77E-01,6.38E-02,1.76E-01,2.19E-01
2379.730793_2830.950073,4.18E-03,2.21E-01,1.34E-01,6.69E-02,9.63E-02,4.78E-01
2379.730793_2930.950073,7.49E-03,2.68E-01,2.65E-01,9.99E-02,2.47E-01,1.13E-01
2379.730793_3030.950073,1.52E-02,1.69E-01,3.00E-01,1.33E-01,2.67E-01,1.15E-01
2379.730793_3130.950073,3.42E-02,1.71E-01,5.16E-01,8.32E-02,1.34E-01,6.24E-02
2379.730793_3230.950073,2.88E-03,2.76E-01,1.47E-01,9.63E-02,2.42E-01,2.35E-01
2379.730793_3330.950073,1.78E-04,2.75E-01,5.87E-02,6.37E-02,2.69E-01,3.34E-01
2379.730793_3430.950073,9.91E-04,2.75E-01,1.34E-01,8.41E-02,2.70E-01,2.36E-01
2379.730793_3530.950073,7.13E-03,3.56E-01,2.94E-01,7.10E-02,1.77E-01,9.53E-02
2379.730793_3630.950073,9.82E-03,2.75E-01,2.43E-01,9.29E-02,1.66E-01,2.14E-01
2379.730793_3730.950073,1.43E-02,2.08E-01,2.20E-01,1.04E-01,1.44E-01,3.09E-01
2379.730793_3830.950073,4.34E-03,3.62E-01,1.88E-01,8.31E-02,2.29E-01,1.34E-01
2379.730793_3930.950073,3.15E-03,2.32E-01,1.36E-01,1.15E-01,3.00E-01,2.13E-01
2379.730793_4030.950073,2.27E-02,2.41E-01,1.83E-01,1.35E-01,2.27E-01,1.90E-01
2379.730793_4130.950073,5.06E-02,3.37E-01,2.74E-01,9.29E-02,1.44E-01,1.02E-01
2379.730793_4230.950073,2.78E-03,3.00E-01,3.78E-01,5.89E-02,1.71E-01,8.92E-02
2479.730793_2730.950073,5.13E-02,8.82E-02,3.15E-01,1.83E-01,2.76E-01,8.62E-02
2479.730793_2830.950073,3.51E-02,1.58E-01,3.21E-01,1.16E-01,1.32E-01,2.38E-01
2479.730793_2930.950073,2.07E-02,2.22E-01,2.60E-01,9.89E-02,1.28E-01,2.71E-01
2479.730793_3030.950073,1.03E-01,1.33E-01,4.08E-01,1.13E-01,1.08E-01,1.34E-01
2479.730793_3130.950073,1.63E-01,1.34E-01,3.79E-01,1.11E-01,1.00E-01,1.13E-01
2479.730793_3230.950073,8.85E-02,1.54E-01,2.53E-01,1.69E-01,2.33E-01,1.03E-01
2479.730793_3330.950073,7.42E-03,2.79E-01,2.53E-01,9.80E-02,2.32E-01,1.30E-01
2479.730793_3430.950073,7.82E-03,3.01E-01,2.64E-01,9.15E-02,2.71E-01,6.52E-02
2479.730793_3530.950073,3.11E-03,1.51E-01,1.92E-01,1.26E-01,2.91E-01,2.38E-01
2479.730793_3630.950073,3.86E-03,3.01E-01,1.81E-01,9.66E-02,2.69E-01,1.48E-01
2479.730793_3730.950073,2.40E-02,2.42E-01,3.05E-01,1.08E-01,1.77E-01,1.45E-01
2479.730793_3830.950073,1.85E-02,2.04E-01,2.02E-01,1.07E-01,1.34E-01,3.35E-01
2479.730793_3930.950073,2.53E-02,3.68E-01,2.26E-01,8.25E-02,1.26E-01,1.71E-01
2479.730793_4030.950073,9.22E-02,2.19E-01,3.92E-01,9.78E-02,1.43E-01,5.56E-02
2479.730793_4130.950073,1.01E-01,2.23E-01,3.63E-01,1.01E-01,1.25E-01,8.71E-02
2479.730793_4230.950073,6.57E-02,2.99E-01,3.73E-01,7.30E-02,9.34E-02,9.57E-02
2579.730793_2730.950073,1.70E-02,1.53E-01,1.97E-01,1.62E-01,2.83E-01,1.88E-01
2579.730793_2830.950073,2.33E-02,9.36E-02,3.49E-01,1.56E-01,3.21E-01,5.80E-02
2579.730793_2930.950073,3.91E-02,2.52E-01,3.91E-01,8.72E-02,1.30E-01,1.01E-01
2579.730793_3030.950073,6.35E-02,2.74E-01,4.07E-01,7.68E-02,1.13E-01,6.48E-02
2579.730793_3130.950073,1.41E-02,3.07E-01,2.49E-01,8.92E-02,1.53E-01,1.87E-01
2579.730793_3230.950073,4.60E-02,1.04E-01,4.62E-01,1.19E-01,1.39E-01,1.30E-01
2579.730793_3330.950073,1.41E-01,1.35E-01,3.73E-01,8.89E-02,6.21E-02,2.00E-01
2579.730793_3430.950073,9.97E-04,2.42E-01,1.20E-01,9.61E-02,3.28E-01,2.12E-01
2579.730793_3530.950073,4.60E-02,2.14E-01,3.19E-01,1.18E-01,2.70E-01,3.41E-02
2579.730793_3630.950073,4.27E-03,2.55E-01,2.55E-01,9.13E-02,2.12E-01,1.83E-01
2579.730793_3730.950073,1.53E-02,2.40E-01,3.11E-01,1.06E-01,2.06E-01,1.22E-01
2579.730793_3830.950073,6.29E-02,2.70E-01,3.58E-01,8.99E-02,1.23E-01,9.61E-02
2579.730793_3930.950073,3.30E-02,2.25E-01,2.73E-01,1.15E-01,1.55E-01,1.99E-01
2579.730793_4030.950073,3.48E-02,2.12E-01,2.46E-01,1.32E-01,1.89E-01,1.86E-01
2579.730793_4130.950073,1.12E-01,2.57E-01,3.48E-01,8.93E-02,1.07E-01,8.69E-02
2579.730793_4230.950073,6.76E-02,2.40E-01,3.84E-01,9.62E-02,1.57E-01,5.50E-02
2679.730793_2730.950073,4.51E-02,2.78E-01,2.80E-01,1.07E-01,1.57E-01,1.33E-01
2679.730793_2830.950073,5.37E-02,3.70E-01,3.45E-01,6.52E-02,1.05E-01,6.15E-02
2679.730793_2930.950073,7.78E-02,1.31E-01,3.72E-01,1.36E-01,1.56E-01,1.27E-01
2679.730793_3030.950073,1.57E-02,1.91E-01,2.64E-01,1.35E-01,3.04E-01,9.04E-02
2679.730793_3130.950073,3.81E-03,3.32E-01,1.25E-01,5.62E-02,9.25E-02,3.91E-01
2679.730793_3230.950073,1.90E-01,1.64E-01,3.29E-01,1.16E-01,1.25E-01,7.52E-02
2679.730793_3330.950073,2.01E-01,1.71E-01,4.04E-01,8.50E-02,9.96E-02,3.98E-02
2679.730793_3430.950073,8.82E-02,1.74E-01,2.43E-01,1.63E-01,2.30E-01,1.02E-01
2679.730793_3530.950073,2.02E-03,2.78E-01,1.32E-01,8.53E-02,2.10E-01,2.93E-01
2679.730793_3630.950073,8.38E-03,1.68E-01,2.73E-01,1.19E-01,2.16E-01,2.15E-01
2679.730793_3730.950073,1.12E-02,2.16E-01,3.14E-01,9.61E-02,1.59E-01,2.03E-01
2679.730793_3830.950073,1.52E-02,3.39E-01,2.55E-01,7.48E-02,1.17E-01,2.00E-01
2679.730793_3930.950073,2.36E-02,1.70E-01,2.44E-01,1.36E-01,1.90E-01,2.36E-01
2679.730793_4030.950073,3.27E-02,2.05E-01,4.26E-01,9.01E-02,1.28E-01,1.18E-01
2679.730793_4130.950073,1.04E-01,2.22E-01,3.32E-01,1.13E-01,1.49E-01,8.10E-02
2679.730793_4230.950073,4.10E-02,2.24E-01,3.20E-01,1.20E-01,2.04E-01,9.08E-02
-2291.755065_-151.4568705,9.51E-02,2.06E-01,3.72E-01,1.08E-01,1.44E-01,7.51E-02
-2291.755065_-51.4568705,4.88E-03,2.95E-01,3.47E-01,7.02E-02,1.74E-01,1.09E-01
